180,8155
180,6220
181,6036
181,3242
181,7563
181,2443
181,6403
181,1562
182,4447
182,4181
183,6142
183,2592
183,786
184,5103
184,4092
185,3815
185,8015
186,5118
186,2123
187,3681
187,1990
187,3920
187,3207
188,6930
188,3858
188,6899
188,7543
189,3869
189,6885
190,8837
190,529
191,7780
192,7791
192,3529
192,6847
193,9283
193,7852
194,2756
194,1942
195,1047
195,8311
195,5301
195,8872
196,1603
196,2440
197,7551
197,645
197,5912
197,4191
198,3910
198,6578
198,4537
198,7234
198,3990
198,3000
199,8328
199,6901
200,2051
200,1826
201,9174
201,3353
201,6844
201,6846
201,1513
202,8882
203,6275
203,7386
203,3327
204,7163
204,7666
205,373
205,6822
205,8327
205,2505
206,6748
206,4767
207,292
207,2768
207,4642
207,2565
208,7726
208,651
209,2970
209,1154
209,5048
210,9237
210,1753
210,8558
211,5394
211,1271
211,2709
212,2066
212,3628
212,1013
213,813
213,6214
213,7118
214,2887
214,6936
214,346
215,4179
215,7366
216,7720
216,6884
216,7040
216,1765
217,6888
217,4871
218,6574
218,2221
219,9058
219,7931
219,6045
220,6623
220,1767
220,7117
221,6354
221,7727
222,3670
222,3901
223,161
223,8452
223,5321
223,4627
223,5124
224,6076
224,5189
225,3682
225,753
226,1828
226,2946
226,2883
227,8770
227,3476
228,574
228,3844
229,706
229,2661
229,3021
230,165
230,5014
230,8521
230,4437
231,5369
231,5634
232,8218
233,2184
233,8822
234,4909
234,2807
235,2377
235,3639
235,3614
236,999
236,5293
237,1645
237,6298
238,2148
238,5800
238,2957
238,4775
239,5271
240,3842
240,3310
241,8790
242,2108
242,4155
242,4177
243,2428
243,7569
244,6513
244,5805
244,6985
244,4038
245,7627
246,310
246,1521
247,7331
247,7108
248,8156
248,6373
249,9115
249,6424
249,11797
250,3222
250,6056
251,2900
251,5076
252,6882
252,2095
252,7975
252,7278
253,1568
253,2590
254,5224
254,5413
254,8891
254,2134
255,8044
255,4234
255,285
255,11954
255,11972
256,3915
256,4396
257,10
257,1934
258,3829
258,7047
259,118
259,1632
260,1138
260,1011
261,7356
261,615
262,176
262,3056
262,7549
263,4448
263,4352
264,584
264,6943
265,3083
265,5521
266,8099
266,7157
266,8090
267,4738
267,3459
267,3610
268,120
268,3505
269,6902
269,4620
270,9275
270,6155
270,4915
271,8673
271,2229
271,7524
271,8201
271,325
272,975
272,8867
273,7615
274,7545
274,9109
275,1606
275,771
276,3448
276,3096
277,6349
277,3965
277,5819
277,2330
278,3737
278,6510
279,5377
279,8748
279,8495
280,1638
280,3709
280,4827
281,2267
281,7577
282,7548
282,292
282,3172
283,1508
283,4383
283,7939
283,6611
284,3863
284,6673
285,255
285,1104
286,6092
286,2515
287,3969
287,2895
287,11907
288,4160
288,3952
289,562
290,794
290,2464
291,7767
291,3933
292,207
292,282
292,3172
292,2768
292,2655
293,4500
293,1349
294,580
294,8215
295,6324
295,3542
296,6676
296,2853
297,821
297,3613
298,9063
298,6236
299,3
299,6357
300,2270
300,641
300,1561
300,6578
301,8567
301,8807
301,2513
301,2427
302,1878
302,7763
303,1736
303,1974
304,1371
305,5443
305,5602
306,2653
306,580
307,4988
307,5322
307,7713
308,8558
308,807
309,411
309,2695
310,246
310,6089
311,78
311,3205
311,3379
312,5181
312,2943
312,1221
313,7221
313,6173
314,1970
314,2774
314,9309
315,6307
315,8279
315,6982
316,2897
316,1342
317,6669
317,6860
318,9257
318,8655
318,1402
319,1999
319,763
320,386
320,5514
321,2511
321,4230
322,3616
322,1947
323,4046
323,3742
324,5107
324,4655
325,271
325,3433
325,1035
326,2852
326,6648
327,8007
327,2101
328,3009
328,7408
329,780
329,534
330,3699
330,4242
331,5284
331,3725
332,3287
333,53
333,1781
334,5541
334,6053
334,2325
334,6195
335,5067
335,428
336,2029
336,8331
337,58
337,2659
337,2001
338,2448
338,2859
338,5690
339,944
339,3015
340,9210
341,1080
341,4460
341,7159
342,9242
342,1265
342,8647
342,507
343,130
343,4572
343,5570
344,2699
344,7855
345,5753
346,214
346,6936
346,6718
346,422
347,6805
347,705
348,7441
348,1317
349,49
349,864
349,8960
349,7239
350,8911
351,3528
351,4187
352,7956
352,3974
352,6306
353,7376
353,8176
354,5304
354,1216
354,3749
355,1437
355,2146
356,5184
356,2597
357,3351
357,2798
357,4399
358,4146
358,4723
358,9077
359,4957
359,955
360,3004
360,8364
361,2025
361,3064
362,5484
362,3193
363,1714
363,1880
363,2914
364,2562
364,1504
365,2076
365,3083
365,5162
366,2015
366,6883
366,6156
366,1133
367,2939
367,5784
368,1161
368,8188
369,2336
369,6237
370,4916
370,3269
370,4965
370,7336
371,8896
371,1097
372,8594
372,8129
373,205
373,8919
374,8739
374,881
375,8370
375,2684
375,858
376,5764
376,6057
377,2527
377,7356
378,6165
378,1335
379,4284
379,7740
380,6482
380,1827
380,3075
381,923
381,6685
381,10430
381,2646
382,8474
382,2007
382,5665
383,1170
383,1381
384,5300
384,5230
385,9026
385,6004
385,11889
386,320
386,2895
387,917
387,2388
388,3991
388,2341
389,4902
389,3746
390,6925
390,8005
390,5927
391,7326
391,5284
391,2825
392,7433
392,8474
392,7905
393,1793
393,5472
394,5040
394,1068
394,394
394,3591
395,173
395,7228
396,9093
396,3812
396,5483
396,1898
397,4724
397,4072
398,6804
398,2710
398,2386
399,4667
399,4784
399,1924
399,7775
400,5317
400,2979
400,6783
401,808
401,5613
402,8571
402,1164
403,5436
403,4518
404,5593
404,2633
405,3546
406,6719
406,7057
407,2017
407,9121
408,5364
408,1380
408,3946
409,8854
409,560
410,6
410,9000
410,7122
411,309
411,1524
412,6232
412,6756
412,439
413,138
413,6628
413,3534
414,2822
414,8292
415,836
415,5543
416,8290
416,8364
417,67
417,1097
417,1877
417,6263
418,74
418,452
419,5376
419,6132
420,3567
420,7458
421,2002
421,7869
422,346
422,6936
422,6718
423,7278
423,3167
424,8309
424,5331
424,3403
425,1056
425,1996
426,7146
426,4153
426,6139
427,8019
427,6526
428,335
428,3638
429,3104
430,2
430,7741
430,8442
431,1348
431,4944
431,11960
432,7901
432,1299
433,4796
433,3266
434,2454
434,2660
435,5231
435,8572
435,5914
436,7386
436,8192
437,5168
437,510
437,7294
438,2774
438,8033
439,412
439,8625
440,8706
440,5296
441,6235
441,7618
442,7789
442,9073
443,5708
443,3264
444,444
444,1272
444,3640
445,4813
445,8225
446,103
446,3295
446,5796
446,11893
447,12
447,1061
447,2764
448,6449
448,6346
449,3265
449,3994
450,2068
450,5024
450,4292
451,3890
451,5900
451,7080
452,418
452,7471
453,2251
453,2057
454,3793
454,3706
454,2738
455,109
455,3918
456,6368
456,2186
457,8519
457,3935
458,6657
458,5359
459,868
459,5770
460,7385
460,1320
460,2769
461,7929
461,691
462,2543
462,1921
462,11901
463,2841
463,3481
464,1086
464,537
465,1504
465,5175
466,682
466,3328
467,2798
467,1151
468,714
468,6984
469,1011
469,1787
470,3235
470,2963
471,811
472,4622
472,2419
473,7957
473,7447
474,4658
474,5042
475,4402
475,3302
476,8631
476,961
476,6456
476,6087
477,5758
477,6367
477,3140
477,9220
477,1080
477,2351
477,6042
478,8616
478,2602
479,6338
479,3050
480,6539
480,3279
481,7827
481,2250
481,5995
481,8110
482,7980
482,8442
483,5108
483,5430
484,2761
484,3563
484,3329
484,7151
485,128
485,5779
486,7559
486,4947
487,1046
487,7457
488,3966
488,7693
488,4224
489,6994
489,7691
490,6803
490,8399
491,3270
491,5543
491,860
491,8795
492,2014
492,4481
492,659
492,3502
492,1567
492,9264
493,2762
493,5947
494,8152
494,9191
495,6042
495,6714
496,2347
496,5777
496,1539
497,5931
497,7589
498,1089
499,4844
499,1982
500,5374
500,5784
501,4648
501,7134
502,8762
502,1680
502,7066
503,3478
503,4470
503,3272
504,7962
504,3041
504,6865
504,7106
504,9269
504,7737
504,8794
504,5198
505,4013
505,4365
506,5390
506,8082
507,342
507,8647
507,6821
508,4166
508,3340
508,4325
509,4271
509,6689
510,437
510,5168
510,3361
511,6465
511,8607
512,6408
512,3092
513,2304
513,4584
513,4373
514,116
514,5433
514,1916
515,1562
515,6403
515,8971
515,8410
516,6288
516,787
517,9096
517,2610
518,9047
518,3316
519,1599
519,4601
520,2519
520,6903
520,9203
521,532
521,4491
522,1472
522,2109
523,6778
523,1400
524,3029
524,1501
524,5759
525,5527
525,8654
526,1130
527,3532
527,1145
528,1911
528,4624
529,190
529,7966
530,8493
531,7144
532,521
532,5621
533,4131
533,4156
534,329
534,5837
534,1003
535,99
535,6304
536,8480
536,4346
536,9243
537,464
537,1560
538,1772
538,2379
538,9016
539,4416
539,5001
540,2327
540,6995
541,2079
541,4904
542,6137
543,987
543,7943
543,869
544,3161
544,6358
545,1971
545,7671
546,5515
546,6584
547,1097
547,6263
547,1620
548,5151
548,3190
548,6849
549,2632
549,2311
550,6108
550,5384
550,5563
550,4750
550,1264
550,6716
550,5630
551,3927
551,2372
552,2224
552,2404
553,3133
553,6680
553,5219
553,5520
554,824
555,2567
555,8396
556,3882
556,2591
557,5519
557,6282
557,8123
558,8345
558,9271
559,5612
559,2586
560,409
560,8854
560,5744
560,594
561,847
561,2142
561,9153
562,289
562,3075
563,1208
563,5421
563,3045
563,8282
564,4620
564,968
564,1707
565,6246
565,1389
566,6436
567,2972
568,7337
568,9248
569,8155
569,968
570,7196
570,1020
571,5056
571,6748
572,5798
573,1035
573,7643
574,228
574,2451
574,4511
575,2580
575,950
576,9083
576,5175
576,2093
577,2137
577,7113
578,62
578,2888
578,2162
579,7349
579,8308
580,294
580,306
581,6488
581,7725
582,6392
582,2330
583,1825
583,4844
584,264
584,2880
584,5428
584,8455
585,8268
585,2813
586,2835
586,6225
586,6022
586,9444
587,2782
587,7933
588,8358
588,1973
588,8748
588,2815
589,5011
589,8448
590,2633
590,4227
591,5669
591,733
592,17
592,3660
593,4863
593,7350
594,560
594,8777
595,7026
595,5623
596,7923
596,8528
596,8354
597,2603
597,3333
598,3653
599,7419
599,3818
600,6010
600,2376
600,8832
601,5358
601,2854
602,6813
602,7885
602,7922
602,4721
602,4317
602,6666
603,7794
603,884
603,4855
604,3901
604,1731
605,7981
605,3143
606,8108
606,2975
607,23
607,6654
608,6922
608,3418
609,5997
609,11911
610,1897
610,8817
611,1082
611,1212
611,2047
611,3234
611,7658
612,3785
612,5419
613,7498
614,2885
614,934
614,2316
615,261
615,5557
615,4834
616,2039
616,996
617,8473
617,6227
618,79
618,5016
619,8525
619,8735
620,1532
620,5740
620,7653
620,864
621,3895
621,5057
621,1611
622,4632
622,5454
622,3685
622,2378
623,6092
623,2740
624,5179
624,7597
625,7022
625,3436
625,5233
625,3669
626,6012
626,7581
626,5433
626,6951
626,2719
627,2467
627,5469
627,7130
628,8317
628,6375
628,7231
628,5427
629,3782
629,1307
630,3115
631,6664
632,8197
632,5114
633,3665
634,2549
634,4967
634,10453
635,7660
635,5552
636,1326
636,1451
637,9122
637,7484
637,3722
638,1532
638,4898
638,7653
639,6743
639,916
640,0
640,958
641,300
641,852
641,7114
641,2270
641,3910
642,1874
642,4892
642,9255
643,1214
643,4734
644,9067
644,2191
645,197
645,2198
645,4191
646,7758
646,5704
646,5442
647,93
647,6206
648,6762
648,6518
649,8438
649,4054
649,1174
650,5075
650,8004
650,3227
651,208
651,7034
651,8851
652,4806
652,6768
653,6593
653,6233
654,144
654,3132
654,801
655,2404
655,7223
656,7730
656,7772
657,4447
657,3619
658,7897
658,863
659,492
659,2014
659,3502
659,7149
660,1420
661,6589
661,2912
662,2290
662,7339
662,2169
663,1465
664,8900
664,5431
665,2984
665,3831
665,1442
666,1445
666,3455
666,8813
666,4061
666,5292
667,6894
667,4614
668,5829
668,1885
669,1569
669,6490
670,1391
670,6816
671,3758
671,3035
672,3062
672,7471
673,4661
673,6722
673,6683
674,5143
674,9077
675,8149
675,8744
676,2855
676,8561
677,7170
677,4588
678,3410
678,6376
679,3517
679,7488
680,5721
680,1271
681,8666
681,8519
682,466
682,1003
682,6332
683,8341
683,1194
683,7256
684,3694
684,9290
684,1899
685,8253
685,4875
686,2187
686,8067
686,3552
687,6440
687,6160
687,9277
688,1797
688,2390
689,2159
689,4158
690,1281
690,1761
690,3976
691,461
691,8465
692,4130
692,3672
693,6129
693,1739
694,7503
694,4926
695,6405
695,7754
696,1745
696,5502
696,6754
697,4277
697,3168
698,3334
698,2452
699,180
699,6661
699,4701
699,6220
700,8544
700,6740
701,7590
701,8365
702,1444
702,8784
703,5089
703,2730
704,2282
704,3408
705,347
705,1312
706,229
706,8671
706,2661
707,1848
707,5247
708,8085
708,7421
709,2465
709,8042
710,2426
710,9002
711,7301
711,6333
711,6112
712,6085
712,4083
712,3855
712,4044
713,8142
713,6409
713,6178
714,468
714,7281
714,8179
714,3543
715,6929
716,45
717,9153
717,5968
718,8774
718,2932
719,3005
719,5846
720,8721
720,4104
721,5196
721,4785
721,6626
722,2322
722,4256
723,2199
723,2210
724,1861
724,2368
725,7739
725,6808
725,7268
725,6958
726,3514
726,1981
727,8918
727,6790
728,3447
728,7561
729,1279
729,4321
730,5774
730,6105
731,145
731,6042
732,8200
732,5498
733,591
733,4182
734,3698
734,8837
735,7944
735,1439
735,2960
735,6715
736,1154
736,1413
736,2194
737,2280
737,6147
738,6587
738,8869
738,3345
739,109
739,8366
740,7206
740,8759
741,5119
741,4216
742,3190
742,4515
743,1698
744,91
744,8582
744,6386
745,9160
745,5240
746,7813
746,987
746,7943
747,157
747,6639
748,5238
748,892
749,8698
749,8541
749,8639
749,7237
750,1621
750,2834
750,8793
751,1014
751,5113
752,6961
752,4741
752,6497
753,225
753,2264
754,5091
754,4949
755,4091
755,9104
756,5558
756,5858
757,7574
758,6772
758,960
758,9051
759,6210
759,8002
760,3416
760,2270
760,4882
760,852
761,8248
762,1659
762,4910
763,319
763,4922
763,6014
764,2115
764,3799
764,6739
765,2870
765,3905
765,8952
765,9245
765,5878
766,8019
766,2323
767,4963
767,6098
768,156
768,8593
769,54
769,56
769,2412
769,8256
770,6422
770,910
771,275
771,1791
772,8032
772,4993
772,6083
773,5478
773,4419
774,3276
775,1217
775,5516
776,6255
776,1811
776,7645
777,1318
777,9006
778,1975
778,8137
779,2413
779,4530
780,329
780,5643
780,1553
781,5219
781,6796
781,4586
781,7445
781,5520
781,6322
782,5750
782,2509
783,6551
783,1977
784,9250
784,8346
785,8334
785,5271
786,183
787,516
787,8781
788,4613
788,5727
789,7200
789,861
789,3155
790,6168
790,6011
791,8531
791,8032
792,7747
792,4567
793,8876
793,3798
793,7400
794,290
794,2489
794,6859
794,2200
794,2464
795,7868
796,6564
796,6723
797,1572
797,2274
797,4703
798,6789
799,8670
799,1067
800,969
800,8230
801,144
801,654
801,5141
802,6733
802,7412
803,3313
803,8992
804,3238
804,4615
805,47
805,8959
805,4488
806,1489
806,2157
807,308
807,9120
808,401
808,1098
808,4084
808,3088
809,2717
809,1849
810,7360
810,6905
811,471
811,9073
811,8562
812,6105
812,7749
813,213
813,3652
814,5464
814,4696
815,8014
815,3192
816,9142
816,2729
817,7090
817,8453
817,1884
817,6037
818,6360
818,3428
818,818
818,9443
819,7605
819,6445
820,1258
820,6626
820,946
820,5991
820,8397
820,3601
821,297
821,2439
822,8411
822,1986
823,7359
823,7880
823,8989
824,554
824,5055
824,3508
825,6294
825,9208
826,8571
826,4431
827,170
827,5319
828,1687
828,1929
828,2357
828,5562
829,8137
829,12006
830,5293
830,4875
831,8773
831,1393
832,5452
832,3535
832,5050
832,5220
833,6113
833,5622
833,10372
834,4514
834,6784
835,3577
835,6985
835,6242
835,9138
836,415
836,6667
836,7467
837,841
837,8309
838,6350
838,5698
838,1237
839,7087
840,8590
840,8261
841,837
841,6077
842,8092
842,7338
842,1856
843,7116
843,3376
843,7393
844,4442
844,3812
844,9093
845,6625
845,8159
846,3176
846,5554
846,3105
846,2182
846,9150
847,561
847,1270
848,4770
849,5548
849,937
849,8945
850,177
850,2172
851,7706
851,7641
852,641
852,760
852,3416
852,5270
852,7114
853,9298
853,7310
854,33
854,5516
855,4642
855,2565
855,8303
856,7571
856,2796
856,5591
857,4005
858,375
858,2094
858,7075
858,1365
859,2031
859,2520
860,491
860,7890
861,789
861,8939
861,2950
862,4316
862,2129
863,658
863,8496
863,1235
864,49
864,349
864,620
864,8272
865,7480
865,7240
866,1132
866,3180
867,6134
867,1199
868,459
868,6498
869,543
869,7912
870,8482
870,7595
871,2053
871,3161
872,5613
872,1923
873,6517
873,4517
873,4430
874,5689
874,6892
875,4067
875,7250
876,1262
876,2444
877,2423
877,7202
878,5295
878,4565
878,8953
878,3679
879,8204
879,5075
880,6441
880,5499
880,7909
881,374
881,5582
882,5637
882,6383
882,6560
883,2052
883,2244
884,603
884,8743
884,4855
885,5988
885,6827
885,4835
885,1689
886,1370
886,8627
886,7352
887,3283
887,4880
888,2081
888,8380
889,179
889,1594
889,4504
890,907
890,5633
891,6060
891,2964
891,4752
892,748
892,3632
893,4739
893,4737
894,7000
894,3968
894,8815
894,1953
895,2797
895,2548
896,3303
897,1230
897,1204
898,4650
898,2860
899,7167
899,8634
899,3637
899,8288
900,4081
900,3803
900,10432
900,10433
901,1955
901,3717
901,5215
902,3336
902,8968
903,7447
903,1530
903,6667
904,2601
904,3759
904,7698
904,3293
905,3012
905,4335
906,7152
906,7991
907,890
907,8843
908,4614
908,2925
908,7115
909,2510
909,2484
910,770
910,1746
911,5325
911,2765
912,5071
912,3135
912,3109
912,5187
913,1687
913,3535
913,5562
914,8350
914,6668
914,11771
915,8152
915,1846
915,2593
916,639
917,110
917,387
918,3747
918,1356
919,5073
919,2245
920,5730
920,2920
921,4894
921,3634
921,2836
922,2058
922,8758
922,6363
923,381
923,6725
924,121
924,5387
924,6463
925,7901
926,1104
926,2470
926,8984
926,11959
927,2756
927,7701
927,7168
928,2986
928,3119
929,3793
929,8703
930,3482
930,2986
931,7054
932,9277
932,1210
933,9298
933,6278
934,614
934,2885
934,1250
935,7415
935,2882
936,6486
936,6901
936,8926
937,849
937,1658
937,3945
938,7852
938,4241
938,2073
939,7778
939,7709
940,9032
940,7841
940,4084
940,7663
941,5529
941,6040
942,1795
942,8524
942,7847
943,1650
943,7121
944,339
944,1291
945,7177
945,3115
946,820
946,1258
946,6626
946,4785
946,8855
946,4509
946,7690
946,5991
947,4870
948,7687
948,5182
948,5386
949,2727
949,4264
949,2120
949,5623
950,575
951,3081
951,8301
952,7606
952,3185
953,5574
953,3491
954,3603
955,359
956,4525
956,2126
956,2162
956,1360
957,7011
957,8056
957,3453
958,640
958,4942
959,5588
960,758
960,8148
960,7995
960,8540
960,9051
960,7537
961,476
961,9298
961,7504
962,5453
962,8018
963,2504
963,2516
964,8697
964,7045
965,2442
965,8320
965,3222
965,5204
966,5733
966,4576
966,6890
967,5941
967,3148
968,564
968,569
968,1233
969,800
969,7363
970,3084
970,1002
971,1879
971,8586
971,2985
971,7792
972,8408
972,7766
973,2119
973,3107
974,5934
974,8925
975,272
975,3837
976,8153
976,6873
976,9229
977,4325
977,1431
978,7374
978,5060
979,8483
979,1327
980,1560
980,8836
981,2245
981,9061
982,5928
982,2448
983,8968
983,8653
984,4756
984,4126
985,1469
985,5260
985,8673
985,2229
986,7801
986,3391
986,8605
987,543
987,746
987,7943
988,5836
988,6251
989,2008
989,4186
990,8336
990,4490
991,2060
991,6158
991,2865
992,2613
992,4423
993,3365
993,1296
994,5700
994,1520
994,1176
995,8657
995,4932
996,616
996,6459
997,7060
997,3508
997,8600
998,8745
998,2000
998,4201
999,236
999,9285
999,8760
1000,4859
1001,3435
1002,970
1002,8864
1003,534
1003,682
1003,9116
1003,6868
1004,4172
1004,2428
1004,5085
1005,4460
1005,1141
1006,3175
1006,5910
1007,1422
1007,3482
1008,137
1008,8693
1009,3437
1009,3164
1009,1417
1010,3911
1010,2265
1010,8194
1011,260
1011,469
1012,76
1012,3106
1013,212
1013,7283
1014,751
1014,8667
1015,8198
1015,1188
1016,2793
1016,6292
1017,5017
1017,9054
1018,3000
1018,5297
1018,3940
1018,3182
1019,3038
1019,8313
1020,570
1020,5778
1021,8884
1021,8403
1021,3137
1021,6200
1022,8801
1022,3644
1023,8055
1023,4755
1024,5801
1024,3499
1025,4097
1026,1903
1026,7604
1027,2226
1027,8798
1028,4768
1028,2475
1029,2068
1029,4292
1030,2969
1030,8734
1031,9098
1031,4824
1032,1447
1032,2411
1032,8083
1033,8348
1033,4289
1034,3181
1034,8208
1034,2491
1035,325
1035,573
1035,8201
1036,3554
1036,6321
1037,4758
1037,3077
1038,6839
1038,6994
1038,1206
1039,4057
1039,6513
1039,8859
1039,3184
1040,100
1040,3160
1040,6734
1041,5664
1041,5609
1042,1684
1042,7489
1042,3118
1043,8556
1043,8555
1044,1817
1044,5812
1044,1676
1044,4473
1044,3229
1045,9246
1045,7853
1046,487
1046,4289
1047,195
1047,6160
1047,8872
1047,4434
1047,8311
1048,3783
1048,4079
1049,1585
1049,7609
1050,3051
1050,4545
1051,6460
1051,8467
1052,7332
1052,8154
1053,18
1053,1404
1054,97
1054,1130
1054,1911
1054,4259
1055,5517
1055,1252
1056,425
1056,2215
1056,7224
1057,8884
1057,1544
1058,4470
1059,3881
1059,8649
1060,7319
1060,8909
1061,447
1061,4441
1061,1887
1062,3178
1063,8322
1063,6049
1064,2532
1064,4904
1064,4377
1065,4349
1065,1718
1065,4895
1066,6323
1066,4433
1066,3595
1067,799
1067,4772
1068,394
1068,2253
1069,2287
1070,2631
1070,5585
1071,8155
1071,5404
1072,1694
1072,7904
1072,6966
1073,8989
1073,3682
1073,7067
1074,6027
1074,4743
1075,8832
1076,2244
1076,7216
1077,4553
1077,6709
1078,1583
1079,4570
1079,4371
1080,341
1080,477
1080,9220
1081,1301
1081,9205
1082,611
1082,2266
1082,2047
1082,2922
1082,4543
1083,8423
1084,5531
1084,9286
1085,6419
1085,1290
1086,464
1086,8702
1087,1957
1087,1410
1088,5338
1088,4014
1088,6812
1089,498
1089,7391
1090,1130
1090,2983
1091,82
1091,1332
1092,4419
1092,6924
1092,10368
1093,8890
1093,5872
1093,7333
1094,6477
1094,6447
1095,6450
1096,8910
1096,2634
1097,371
1097,417
1097,547
1098,808
1098,7841
1098,3088
1099,8779
1100,2134
1100,5087
1100,8664
1101,7321
1101,1328
1102,8598
1102,8330
1103,8956
1103,5526
1104,285
1104,926
1105,1578
1105,6710
1105,8288
1105,4805
1105,3410
1106,6750
1106,5790
1106,3184
1106,5737
1107,4529
1107,6600
1108,2938
1108,3940
1108,7567
1108,2894
1108,6814
1109,2940
1109,6969
1110,4126
1110,7208
1110,6686
1110,9142
1111,3735
1111,1939
1112,1526
1112,7508
1112,5583
1113,6292
1113,3700
1114,1134
1114,2720
1115,6692
1115,1775
1116,7462
1116,3926
1117,4144
1117,7191
1118,5712
1118,9243
1119,3872
1119,5338
1120,1920
1120,1648
1121,6491
1121,3350
1121,1575
1121,8418
1122,8522
1122,1297
1123,8921
1123,4207
1124,6763
1124,1489
1125,8620
1125,4486
1125,6563
1126,1184
1126,7465
1127,8607
1127,5678
1128,3496
1128,6534
1129,2369
1129,4541
1130,526
1130,1054
1130,1090
1130,3144
1131,5275
1131,7517
1131,8565
1132,866
1132,6145
1132,4322
1133,62
1133,366
1133,6883
1133,6156
1133,4525
1134,1114
1134,1349
1134,5242
1135,7330
1135,3009
1135,2916
1136,3609
1136,2342
1137,2977
1137,6399
1138,260
1138,5644
1139,3753
1139,3730
1140,4820
1140,7332
1141,1005
